referencia,ano,mes,regiao,estado,gasolina_comum_preco_revenda_avg,gasolina_comum_preco_revenda_min,gasolina_comum_preco_revenda_max,gasolina_aditivada_preco_revenda_avg,gasolina_aditivada_preco_revenda_min,gasolina_aditivada_preco_revenda_max,etanol_hidratado_preco_revenda_avg,etanol_hidratado_preco_revenda_min,etanol_hidratado_preco_revenda_max,oleo_diesel_preco_revenda_avg,oleo_diesel_preco_revenda_min,oleo_diesel_preco_revenda_max,oleo_diesel_s10_preco_revenda_avg,oleo_diesel_s10_preco_revenda_min,oleo_diesel_s10_preco_revenda_max,gas_cozinha_glp_preco_revenda_avg,gas_cozinha_glp_preco_revenda_min,gas_cozinha_glp_preco_revenda_max,gas_natural_veicular_gnv_preco_revenda_avg,gas_natural_veicular_gnv_preco_revenda_min,gas_natural_veicular_gnv_preco_revenda_max
2018-09,2018,09,NORDESTE,ALAGOAS,4.769,4.45,5.3,,,,3.46,3.08,3.899,3.712,3.23,4.119,3.792,3.399,4.2,68.513,60.0,75.0,2.992,2.988,2.999
2018-09,2018,09,NORTE,AMAPA,4.219,3.92,4.589,,,,3.84,3.79,3.89,3.901,3.59,4.2,4.408,4.15,4.69,75.778,65.0,80.0,,,
2018-09,2018,09,NORTE,AMAZONAS,4.724,4.35,5.45,,,,3.519,3.3,3.99,3.664,3.34,4.25,3.768,3.44,4.35,71.187,64.0,85.0,3.155,3.09,3.19
2018-09,2018,09,NORDESTE,BAHIA,4.774,4.11,5.399,,,,3.458,2.85,4.299,3.648,3.15,4.18,3.72,3.199,4.49,62.905,50.0,80.0,2.887,2.58,2.999
2018-09,2018,09,NORDESTE,CEARA,4.667,4.26,4.99,,,,3.611,3.399,3.89,3.709,3.19,4.02,3.776,3.399,4.09,70.088,60.0,78.0,3.369,3.29,3.39
2018-09,2018,09,CENTRO OESTE,DISTRITO FEDERAL,4.771,4.439,5.189,,,,3.262,2.938,3.499,3.765,3.369,3.899,3.899,3.469,4.099,73.179,62.0,85.0,,,
2018-09,2018,09,SUDESTE,ESPIRITO SANTO,4.677,4.259,5.12,,,,3.542,3.09,3.999,3.505,3.09,3.82,3.61,3.19,3.999,62.791,54.0,79.0,2.993,2.979,3.19
2018-09,2018,09,CENTRO OESTE,GOIAS,4.852,4.169,5.3,,,,2.912,2.429,3.419,3.698,3.21,4.13,3.791,3.31,4.23,72.726,60.0,80.0,,,
2018-09,2018,09,NORDESTE,MARANHAO,4.394,4.009,4.999,,,,3.575,3.159,4.1,3.475,3.218,3.99,3.62,3.298,4.05,68.22,54.99,85.0,3.499,3.499,3.499
2018-09,2018,09,CENTRO OESTE,MATO GROSSO,4.745,4.299,5.2,,,,2.704,2.339,3.39,3.896,3.419,4.4,3.978,3.489,4.5,96.753,75.0,120.0,,,
2018-09,2018,09,CENTRO OESTE,MATO GROSSO DO SUL,4.375,4.049,4.897,,,,3.248,2.979,3.699,3.703,3.199,4.14,3.815,3.299,4.26,71.63,59.0,90.0,2.757,2.659,2.999
2018-09,2018,09,SUDESTE,MINAS GERAIS,4.906,4.2,5.799,,,,2.967,2.349,3.782,3.679,3.139,4.71,3.768,3.24,4.799,70.138,54.0,90.0,2.989,2.547,3.299
2018-09,2018,09,NORTE,PARA,4.742,4.25,5.39,,,,3.737,3.29,4.65,3.839,3.337,4.31,3.867,3.29,4.33,74.346,60.0,100.0,,,
2018-09,2018,09,NORDESTE,PARAIBA,4.487,4.079,4.949,,,,3.287,2.949,3.8,3.515,3.199,3.99,3.584,3.239,4.03,67.292,60.0,70.0,3.166,2.69,3.49
2018-09,2018,09,SUL,PARANA,4.463,3.99,4.99,,,,2.843,2.35,3.299,3.425,2.889,3.79,3.512,2.99,3.97,69.708,55.0,88.0,2.708,2.59,3.65
2018-09,2018,09,NORDESTE,PERNAMBUCO,4.457,3.98,5.139,,,,3.294,2.859,3.99,3.582,3.259,3.89,3.613,3.19,3.94,64.691,53.0,80.0,2.599,2.599,2.599
2018-09,2018,09,NORDESTE,PIAUI,4.7,4.499,5.0,,,,3.419,3.25,3.84,3.724,3.37,3.899,3.807,3.41,3.999,67.414,55.0,87.0,,,
2018-09,2018,09,SUDESTE,RIO DE JANEIRO,5.013,4.399,5.79,,,,3.347,2.599,3.999,3.621,3.099,4.149,3.732,3.199,4.499,63.049,50.0,80.0,2.791,2.359,3.899
2018-09,2018,09,NORDESTE,RIO GRANDE DO NORTE,4.709,4.359,4.89,,,,3.589,3.39,3.79,3.624,3.33,3.84,3.775,3.43,3.94,67.331,60.0,75.0,3.388,3.21,3.57
2018-09,2018,09,SUL,RIO GRANDE DO SUL,4.798,4.29,5.349,,,,3.911,3.259,4.799,3.545,3.06,3.978,3.646,3.099,4.09,67.921,48.0,88.0,3.123,2.899,3.499
2018-09,2018,09,NORTE,RONDONIA,4.722,4.29,5.12,,,,3.783,3.29,4.8,3.794,3.43,4.029,3.869,3.52,4.129,77.209,66.25,91.0,,,
2018-09,2018,09,NORTE,RORAIMA,4.475,4.35,4.69,,,,3.747,3.65,3.8,3.782,3.63,4.0,3.846,3.65,4.08,80.25,78.0,82.0,,,
2018-09,2018,09,SUL,SANTA CATARINA,4.268,3.69,4.82,,,,3.398,2.799,3.99,3.457,2.999,4.778,3.551,3.05,4.928,67.299,55.0,82.0,2.671,2.198,2.99
2018-09,2018,09,SUDESTE,SAO PAULO,4.399,3.749,5.199,,,,2.609,1.949,3.699,3.499,2.989,4.199,3.608,3.037,4.366,67.031,50.0,90.0,2.37,1.909,3.695
2018-09,2018,09,NORDESTE,SERGIPE,4.755,4.25,4.999,,,,3.516,3.29,3.799,3.653,3.35,3.882,3.784,3.3,4.12,75.156,65.0,85.0,3.389,3.359,3.399
2018-09,2018,09,NORTE,TOCANTINS,4.925,4.35,6.29,,,,3.668,3.33,4.1,3.693,3.19,4.95,3.713,3.239,5.07,83.993,80.0,95.0,,,
2018-10,2018,10,NORTE,ACRE,5.353,5.19,5.79,,,,4.034,3.8,4.25,4.634,4.2,4.89,4.539,4.3,5.09,79.168,73.0,90.0,,,
2018-10,2018,10,NORDESTE,ALAGOAS,4.848,4.659,5.3,,,,3.411,3.19,3.799,3.807,3.59,4.12,3.879,3.659,4.2,67.195,62.0,75.0,2.992,2.968,2.999
2018-10,2018,10,NORTE,AMAPA,4.328,4.14,4.679,,,,4.24,4.24,4.24,3.999,3.81,4.2,4.606,4.4,4.71,76.198,66.0,80.0,,,
2018-10,2018,10,NORTE,AMAZONAS,4.864,4.35,5.5,,,,3.58,3.39,3.999,3.779,3.49,4.25,3.88,3.6,4.5,71.292,64.0,85.0,3.142,3.09,3.19
2018-10,2018,10,NORDESTE,BAHIA,4.879,4.47,5.399,,,,3.506,2.97,4.299,3.729,3.39,4.407,3.808,3.49,4.518,63.238,50.0,80.0,2.961,2.66,2.999
2018-10,2018,10,NORDESTE,CEARA,4.753,4.56,4.999,,,,3.633,3.39,3.99,3.867,3.749,4.14,3.869,3.499,4.19,70.597,60.0,79.0,3.378,3.299,3.399
2018-10,2018,10,CENTRO OESTE,DISTRITO FEDERAL,4.851,4.649,5.189,,,,3.35,2.999,3.599,3.834,3.629,4.099,3.943,3.749,4.289,73.262,62.0,90.0,,,
2018-10,2018,10,SUDESTE,ESPIRITO SANTO,4.752,4.48,5.19,,,,3.615,3.14,4.12,3.592,3.29,3.89,3.7,3.38,3.999,63.165,54.0,79.0,2.992,2.97,3.29
2018-10,2018,10,CENTRO OESTE,GOIAS,4.95,4.56,5.39,,,,3.075,2.639,3.459,3.813,3.479,4.19,3.906,3.409,4.4,71.983,55.0,80.0,,,
2018-10,2018,10,NORDESTE,MARANHAO,4.492,4.099,4.999,,,,3.606,3.24,4.1,3.591,3.349,3.99,3.709,3.299,4.05,64.226,54.0,85.0,,,
2018-10,2018,10,CENTRO OESTE,MATO GROSSO,4.846,4.468,5.2,,,,2.896,2.55,3.39,4.04,3.637,4.53,4.094,3.636,4.65,97.102,75.0,120.0,,,
2018-10,2018,10,CENTRO OESTE,MATO GROSSO DO SUL,4.437,4.169,4.893,,,,3.331,3.059,3.7,3.745,3.499,4.05,3.872,3.589,4.15,71.624,55.9,90.0,2.746,2.659,2.999
2018-10,2018,10,SUDESTE,MINAS GERAIS,4.957,4.479,5.799,,,,3.069,2.599,3.782,3.76,3.419,4.599,3.852,3.499,4.699,70.372,55.0,90.0,3.139,3.089,3.299
2018-10,2018,10,NORTE,PARA,4.821,4.399,5.5,,,,3.753,3.29,4.65,3.972,3.379,4.379,3.962,3.439,4.399,74.718,62.0,100.0,,,
2018-10,2018,10,NORDESTE,PARAIBA,4.574,4.349,4.949,,,,3.172,2.899,3.799,3.665,3.489,3.899,3.705,3.499,3.999,67.319,60.0,70.0,3.208,2.75,3.49
2018-10,2018,10,SUL,PARANA,4.538,4.09,4.99,,,,2.998,2.47,3.399,3.519,3.07,3.95,3.606,3.199,3.99,69.775,55.0,88.0,2.763,2.597,3.35
2018-10,2018,10,NORDESTE,PERNAMBUCO,4.604,4.21,5.139,,,,3.252,2.86,3.887,3.807,3.66,4.02,3.71,3.49,4.12,64.73,53.0,80.0,2.599,2.59,3.32
2018-10,2018,10,NORDESTE,PIAUI,4.764,4.639,5.07,,,,3.418,3.249,3.99,3.837,3.67,4.0,3.922,3.59,4.1,67.596,55.0,87.0,,,
2018-10,2018,10,SUDESTE,RIO DE JANEIRO,5.092,4.499,5.79,,,,3.487,2.869,4.199,3.681,3.159,4.149,3.8,3.259,4.499,63.455,50.0,80.0,2.811,2.459,3.899
2018-10,2018,10,NORDESTE,RIO GRANDE DO NORTE,4.745,4.62,4.92,,,,3.564,3.39,3.79,3.753,3.59,3.99,3.889,3.639,4.08,67.092,60.0,75.0,3.406,3.2,3.66
2018-10,2018,10,SUL,RIO GRANDE DO SUL,4.93,4.45,5.399,,,,4.033,3.499,4.799,3.655,3.299,4.099,3.764,3.369,4.23,68.425,48.0,88.0,3.131,2.989,3.639
2018-10,2018,10,NORTE,RONDONIA,4.801,4.459,5.19,,,,3.895,3.55,4.8,3.922,3.629,4.07,4.002,3.709,4.17,76.887,66.25,91.0,,,
2018-10,2018,10,NORTE,RORAIMA,4.615,4.56,4.69,,,,3.976,3.76,4.1,3.871,3.72,4.0,3.936,3.79,4.08,80.392,78.0,82.0,,,
2018-10,2018,10,SUL,SANTA CATARINA,4.348,3.999,4.899,,,,3.474,2.999,3.988,3.557,3.059,3.966,3.655,3.299,4.077,68.027,60.0,87.0,2.82,2.399,2.999
2018-10,2018,10,SUDESTE,SAO PAULO,4.499,3.899,5.299,,,,2.758,2.299,3.699,3.599,3.23,4.329,3.703,3.099,4.496,67.326,50.0,90.0,2.349,1.989,3.199
2018-10,2018,10,NORDESTE,SERGIPE,4.852,4.5,4.999,,,,3.479,3.311,3.699,3.759,3.569,3.969,3.855,3.619,4.12,72.656,65.0,85.0,3.402,3.299,3.59
2018-10,2018,10,NORTE,TOCANTINS,5.065,4.5,6.29,,,,3.778,3.4,4.1,3.815,3.4,4.95,3.851,3.4,5.07,82.982,70.0,95.0,,,
2018-11,2018,11,NORTE,ACRE,5.181,4.74,5.79,,,,4.029,3.9,4.25,4.658,4.2,4.89,4.523,4.33,5.09,79.517,73.0,85.0,,,
2018-11,2018,11,NORDESTE,ALAGOAS,4.79,4.57,5.198,,,,3.364,3.09,3.79,3.825,3.599,4.229,3.893,3.659,4.279,66.867,59.0,75.0,3.066,2.968,3.199
2018-11,2018,11,NORTE,AMAPA,4.085,3.78,4.589,,,,3.99,3.99,3.99,3.951,3.69,4.2,4.545,4.25,4.69,77.08,66.0,82.0,,,
2018-11,2018,11,NORTE,AMAZONAS,4.884,4.35,5.5,,,,3.629,3.45,3.99,3.777,3.56,4.456,3.871,3.65,4.5,71.473,66.0,90.0,3.142,3.09,3.19
2018-11,2018,11,NORDESTE,BAHIA,4.711,4.179,5.399,,,,3.332,2.95,4.299,3.648,3.31,4.18,3.725,3.39,4.49,63.132,50.0,82.0,2.983,2.94,2.999
2018-11,2018,11,NORDESTE,CEARA,4.653,4.47,4.999,,,,3.573,3.37,3.89,3.845,3.599,4.14,3.851,3.49,4.19,73.308,63.0,85.0,3.381,3.28,3.59
2018-11,2018,11,CENTRO OESTE,DISTRITO FEDERAL,4.611,4.189,5.189,,,,3.369,3.09,3.599,3.823,3.49,4.099,3.933,3.54,4.209,73.256,62.0,95.0,,,
2018-11,2018,11,SUDESTE,ESPIRITO SANTO,4.633,3.96,5.09,,,,3.639,3.289,4.29,3.598,3.29,4.05,3.707,3.44,4.13,63.308,55.0,79.0,3.104,2.979,3.66
2018-11,2018,11,CENTRO OESTE,GOIAS,4.729,4.26,5.28,,,,2.988,2.719,3.4,3.735,3.43,4.14,3.85,3.559,4.19,72.521,55.0,84.0,,,
2018-11,2018,11,NORDESTE,MARANHAO,4.43,3.999,4.899,,,,3.661,3.249,4.25,3.633,3.449,3.99,3.741,3.389,4.1,64.486,54.99,90.0,,,
2018-11,2018,11,CENTRO OESTE,MATO GROSSO,4.791,4.369,5.2,,,,2.883,2.599,3.39,4.03,3.639,4.53,4.085,3.555,4.66,97.136,75.0,120.0,,,
2018-11,2018,11,CENTRO OESTE,MATO GROSSO DO SUL,4.299,4.049,4.89,,,,3.365,2.99,3.749,3.676,3.449,4.049,3.807,3.549,4.19,72.416,54.0,90.0,2.74,2.679,2.99
2018-11,2018,11,SUDESTE,MINAS GERAIS,4.837,4.299,5.57,,,,3.079,2.64,3.795,3.707,3.399,4.289,3.81,3.47,4.452,70.809,55.0,93.0,3.299,3.09,3.299
2018-11,2018,11,NORTE,PARA,4.703,4.26,5.39,,,,3.747,3.39,4.65,3.957,3.53,4.41,3.926,3.409,4.46,75.617,62.0,100.0,,,
2018-11,2018,11,NORDESTE,PARAIBA,4.532,4.29,4.949,,,,3.11,2.909,3.759,3.68,3.499,3.899,3.73,3.549,3.999,67.427,60.0,75.0,3.394,2.75,3.779
2018-11,2018,11,SUL,PARANA,4.377,3.95,4.96,,,,2.966,2.47,3.459,3.451,3.08,3.89,3.546,3.14,3.99,69.949,55.0,88.0,2.784,2.699,3.35
2018-11,2018,11,NORDESTE,PERNAMBUCO,4.489,4.079,5.139,,,,3.19,2.829,3.877,3.739,3.59,3.95,3.679,3.419,4.03,65.911,53.0,80.0,2.693,2.599,2.699
2018-11,2018,11,NORDESTE,PIAUI,4.669,4.459,5.07,,,,3.37,3.199,3.85,3.793,3.649,4.0,3.866,3.649,4.1,67.548,60.0,85.0,3.79,3.79,3.79
2018-11,2018,11,SUDESTE,RIO DE JANEIRO,5.013,4.499,5.799,,,,3.525,2.95,4.199,3.654,3.249,4.039,3.77,3.344,4.469,64.265,50.0,80.0,3.026,2.499,4.1
2018-11,2018,11,NORDESTE,RIO GRANDE DO NORTE,4.538,4.369,4.69,,,,3.465,3.17,3.78,3.723,3.539,3.94,3.89,3.699,4.09,67.419,60.0,75.0,3.426,3.279,3.56
2018-11,2018,11,SUL,RIO GRANDE DO SUL,4.787,4.329,5.49,,,,4.062,3.199,4.799,3.614,3.25,4.099,3.724,3.259,4.149,68.816,48.0,88.0,3.227,2.989,3.789
2018-11,2018,11,NORTE,RONDONIA,4.663,4.21,5.19,,,,3.894,3.49,4.5,3.917,3.69,4.08,3.996,3.759,4.18,77.162,65.0,91.0,,,
2018-11,2018,11,NORTE,RORAIMA,4.38,4.25,4.58,,,,3.924,3.77,4.1,3.755,3.58,4.0,3.812,3.63,4.08,83.979,77.0,87.0,,,
2018-11,2018,11,SUL,SANTA CATARINA,4.278,3.799,4.79,,,,3.529,2.998,3.999,3.54,3.269,3.89,3.64,3.309,4.259,69.129,60.0,87.0,2.888,2.599,2.999
2018-11,2018,11,SUDESTE,SAO PAULO,4.372,3.749,5.299,,,,2.75,2.259,3.699,3.55,3.179,4.449,3.669,3.099,4.386,67.481,50.0,90.0,2.382,1.949,3.359
2018-11,2018,11,NORDESTE,SERGIPE,4.698,4.259,4.999,,,,3.42,3.25,3.599,3.667,3.449,3.969,3.795,3.5,3.999,71.106,59.99,80.0,3.647,3.599,3.659
2018-11,2018,11,NORTE,TOCANTINS,4.908,4.19,6.29,,,,3.797,3.199,4.359,3.719,3.419,4.95,3.771,3.499,5.07,81.373,65.0,95.0,,,
2018-12,2018,12,NORTE,ACRE,4.914,4.58,5.75,,,,4.014,3.95,4.25,4.591,4.23,4.84,4.477,4.29,4.95,80.524,73.0,90.0,,,
2018-12,2018,12,NORDESTE,ALAGOAS,4.65,4.29,5.2,,,,3.296,3.059,3.778,3.731,3.49,4.165,3.782,3.499,4.279,66.838,60.0,70.0,3.19,3.169,3.199
2018-12,2018,12,NORTE,AMAZONAS,4.129,3.79,5.5,,,,3.566,3.27,3.99,3.668,3.399,4.09,3.789,3.51,4.5,71.716,62.0,90.0,3.41,3.19,3.75
2018-12,2018,12,NORDESTE,BAHIA,4.461,3.93,5.099,,,,3.317,2.81,4.299,3.493,3.12,4.18,3.569,3.16,4.36,63.233,50.0,85.0,2.986,2.89,3.3
2018-12,2018,12,NORDESTE,CEARA,4.478,4.23,4.979,,,,3.518,3.29,3.9,3.807,3.599,4.14,3.809,3.399,4.19,72.761,60.0,85.0,3.385,3.0,3.59
2018-12,2018,12,CENTRO OESTE,DISTRITO FEDERAL,4.315,3.999,4.859,,,,3.309,3.099,3.499,3.734,3.339,3.999,3.842,3.379,4.209,73.095,65.0,95.0,,,
2018-12,2018,12,SUDESTE,ESPIRITO SANTO,4.454,3.96,4.99,,,,3.551,3.09,4.12,3.461,3.05,3.862,3.571,3.13,3.99,64.251,55.0,75.0,3.197,3.17,3.66
2018-12,2018,12,CENTRO OESTE,GOIAS,4.519,4.069,4.99,,,,3.08,2.676,3.399,3.535,3.177,4.099,3.674,3.279,4.13,72.649,55.0,84.0,,,
2018-12,2018,12,NORDESTE,MARANHAO,4.217,3.93,4.81,,,,3.602,3.249,4.25,3.523,3.2,3.86,3.619,3.299,4.0,68.327,54.99,90.0,,,
2018-12,2018,12,CENTRO OESTE,MATO GROSSO,4.589,4.149,5.08,,,,2.744,2.377,3.359,3.932,3.299,4.53,4.003,3.419,4.65,98.041,75.0,120.0,3.0,3.0,3.0
2018-12,2018,12,CENTRO OESTE,MATO GROSSO DO SUL,4.13,3.89,4.71,,,,3.338,2.99,3.699,3.52,3.099,3.88,3.668,3.199,3.999,72.705,54.0,95.0,2.776,2.679,2.99
2018-12,2018,12,SUDESTE,MINAS GERAIS,4.628,3.979,5.349,,,,2.978,2.439,3.782,3.516,3.099,4.139,3.631,3.199,4.309,70.719,55.0,92.0,3.299,3.22,3.899
2018-12,2018,12,NORTE,PARA,4.536,4.0,5.189,,,,3.727,3.39,4.65,3.865,3.29,4.31,3.858,3.26,4.33,76.359,64.0,100.0,,,
2018-12,2018,12,NORDESTE,PARAIBA,4.373,4.09,4.799,,,,3.055,2.859,3.699,3.627,3.349,3.899,3.665,3.399,3.999,67.303,60.0,75.0,3.731,3.7,3.82
2018-12,2018,12,SUL,PARANA,4.158,3.85,4.89,,,,2.88,2.52,3.459,3.276,2.92,3.74,3.381,2.99,3.99,69.909,55.0,90.0,2.826,2.799,3.35
2018-12,2018,12,NORDESTE,PERNAMBUCO,4.238,3.81,4.949,,,,3.06,2.72,3.777,3.669,3.399,3.89,3.558,3.199,3.9,66.014,53.0,83.0,2.699,2.699,3.6
2018-12,2018,12,NORDESTE,PIAUI,4.474,4.29,4.989,,,,3.319,3.189,3.82,3.676,3.449,3.87,3.753,3.499,4.049,68.325,55.0,89.0,3.699,3.699,3.699
2018-12,2018,12,SUDESTE,RIO DE JANEIRO,4.826,4.39,5.69,,,,3.407,2.75,3.999,3.53,3.049,3.999,3.638,3.139,4.299,64.88,53.0,80.0,3.09,2.699,3.999
2018-12,2018,12,NORDESTE,RIO GRANDE DO NORTE,4.358,4.19,4.59,,,,3.377,3.149,3.59,3.619,3.4,3.89,3.793,3.49,3.99,66.832,60.0,75.0,3.43,3.299,3.59
2018-12,2018,12,SUL,RIO GRANDE DO SUL,4.54,3.999,5.189,,,,4.001,3.55,4.98,3.423,2.999,3.99,3.547,3.079,4.09,69.469,50.0,88.0,3.371,2.299,3.789
2018-12,2018,12,NORTE,RONDONIA,4.456,3.999,5.01,,,,3.845,3.39,4.5,3.794,3.479,4.07,3.871,3.54,4.17,78.326,68.0,91.0,,,
2018-12,2018,12,NORTE,RORAIMA,4.126,4.05,4.35,,,,3.932,3.89,4.1,3.595,3.39,3.8,3.651,3.44,3.85,83.583,75.0,86.0,,,
2018-12,2018,12,SUL,SANTA CATARINA,4.078,3.749,4.68,,,,3.48,2.999,3.899,3.394,2.96,3.798,3.491,3.01,4.299,69.562,62.0,87.0,2.915,2.599,3.199
2018-12,2018,12,SUDESTE,SAO PAULO,4.148,3.669,5.299,,,,2.641,2.149,3.699,3.358,2.87,4.079,3.513,2.979,4.219,68.15,50.0,90.0,2.34,1.949,3.429
2018-12,2018,12,NORDESTE,SERGIPE,4.489,4.24,4.699,,,,3.293,3.09,3.599,3.534,3.26,3.869,3.657,3.3,3.999,71.05,60.0,83.0,3.64,3.599,3.649
2018-12,2018,12,NORTE,TOCANTINS,4.593,3.999,6.29,,,,3.718,3.399,3.999,3.564,3.15,4.95,3.586,3.15,5.07,78.512,65.0,95.0,,,
,,,,,3.923,3.7,4.57,,,,,,,3.862,3.62,4.2,4.422,4.15,4.69,78.848,73.0,85.0,,,
2019-01,2019,01,NORTE,ACRE,4.782,4.58,5.34,,,,4.03,3.94,4.8,4.552,4.07,4.9,4.428,4.12,4.99,80.53,73.0,90.0,,,
2019-01,2019,01,NORDESTE,ALAGOAS,4.436,3.959,5.189,,,,3.305,3.019,3.769,3.688,3.44,4.165,3.739,3.379,4.279,65.625,60.0,70.0,3.192,3.187,3.399
2019-01,2019,01,NORTE,AMAZONAS,3.852,3.39,5.05,,,,3.466,3.19,3.999,3.627,3.369,4.2,3.727,3.399,4.21,72.052,64.0,90.0,3.17,3.15,3.19
2019-01,2019,01,NORDESTE,BAHIA,4.472,3.79,5.099,,,,3.386,2.83,4.299,3.429,3.11,4.4,3.524,3.14,4.41,63.077,50.0,83.0,3.029,2.94,3.3
2019-01,2019,01,NORDESTE,CEARA,4.272,3.84,4.999,,,,3.468,2.99,3.799,3.694,3.34,3.99,3.695,3.299,4.09,72.496,62.0,82.0,3.404,3.33,3.59
2019-01,2019,01,CENTRO OESTE,DISTRITO FEDERAL,4.159,3.789,4.889,,,,3.267,2.899,3.609,3.665,3.37,3.899,3.787,3.469,3.999,73.095,65.0,95.0,3.269,3.239,3.299
2019-01,2019,01,SUDESTE,ESPIRITO SANTO,4.371,3.99,4.88,,,,3.514,3.14,3.99,3.401,3.05,3.86,3.522,3.13,3.94,64.753,55.0,75.0,3.198,3.17,3.669
2019-01,2019,01,CENTRO OESTE,GOIAS,4.382,3.899,4.99,,,,2.988,2.489,3.399,3.463,3.017,3.92,3.601,3.269,3.999,72.557,50.0,85.0,,,
2019-01,2019,01,NORDESTE,MARANHAO,4.154,3.879,4.699,,,,3.599,3.199,4.25,3.463,3.16,3.799,3.57,3.199,3.899,71.276,50.0,85.0,,,
2019-01,2019,01,CENTRO OESTE,MATO GROSSO,4.527,3.99,4.999,,,,2.691,2.355,3.839,3.873,3.499,4.199,3.951,3.539,4.499,97.551,70.0,120.0,,,
2019-01,2019,01,CENTRO OESTE,MATO GROSSO DO SUL,4.047,3.799,4.499,,,,3.325,2.999,3.6,3.473,3.099,3.822,3.614,3.199,3.922,71.808,54.0,96.0,2.758,2.679,2.99
2019-01,2019,01,SUDESTE,MINAS GERAIS,4.555,3.969,5.199,,,,2.96,2.49,3.827,3.451,3.149,4.219,3.567,3.199,4.319,70.39,55.0,93.0,3.406,3.29,3.699
2019-01,2019,01,NORTE,PARA,4.445,3.88,5.189,,,,3.697,3.299,4.65,3.81,3.29,4.31,3.821,3.29,4.299,76.985,65.0,100.0,,,
2019-01,2019,01,NORDESTE,PARAIBA,4.131,3.87,4.7,,,,2.954,2.766,3.689,3.515,3.29,3.8,3.562,3.299,3.939,67.169,60.0,70.0,3.721,3.399,3.74
2019-01,2019,01,SUL,PARANA,4.092,3.739,4.829,,,,2.849,2.49,3.299,3.224,2.899,3.89,3.314,2.98,3.899,69.922,55.0,88.0,3.047,2.89,3.35
2019-01,2019,01,NORDESTE,PERNAMBUCO,4.177,3.81,4.939,,,,3.081,2.72,3.677,3.579,3.349,3.89,3.498,3.208,3.899,66.072,60.0,83.0,2.699,2.69,3.6
2019-01,2019,01,NORDESTE,PIAUI,4.395,4.06,4.75,,,,3.305,3.179,3.8,3.556,3.429,3.859,3.631,3.359,3.959,66.847,59.0,85.0,,,
2019-01,2019,01,SUDESTE,RIO DE JANEIRO,4.78,4.19,5.599,,,,3.595,2.79,4.499,3.486,2.999,3.999,3.613,3.099,4.199,65.03,53.0,80.0,3.104,2.749,3.999
2019-01,2019,01,NORDESTE,RIO GRANDE DO NORTE,4.171,4.02,4.55,,,,3.304,2.99,3.59,3.531,3.3,3.914,3.677,3.29,3.999,66.826,62.0,76.0,3.507,3.35,3.699
2019-01,2019,01,SUL,RIO GRANDE DO SUL,4.388,3.77,4.999,,,,3.972,3.39,4.949,3.364,2.969,4.489,3.482,2.999,4.589,69.403,47.99,87.0,3.378,3.14,3.809
2019-01,2019,01,NORTE,RONDONIA,4.37,3.89,4.85,,,,3.842,3.39,4.5,3.705,3.44,4.02,3.786,3.48,4.12,78.0,65.43,91.0,,,
2019-01,2019,01,NORTE,RORAIMA,3.955,3.83,4.08,,,,3.858,3.65,3.95,3.501,3.35,3.73,3.557,3.4,3.78,83.967,73.0,86.0,,,
2019-01,2019,01,SUL,SANTA CATARINA,4.017,3.659,4.52,,,,3.456,2.899,3.999,3.28,2.999,3.729,3.421,3.09,3.998,69.64,60.0,89.0,2.959,2.79,3.199
2019-01,2019,01,SUDESTE,SAO PAULO,4.058,3.475,5.199,,,,2.625,2.179,3.699,3.305,2.87,4.079,3.458,2.979,4.299,67.74,49.9,90.0,2.428,1.995,3.429
2019-01,2019,01,NORDESTE,SERGIPE,4.255,4.05,4.595,,,,3.263,3.05,3.599,3.448,3.23,3.689,3.564,3.27,3.899,70.575,60.0,83.0,3.642,3.599,3.649
2019-01,2019,01,NORTE,TOCANTINS,4.48,3.99,6.29,,,,3.68,3.19,3.99,3.488,3.099,4.95,3.519,3.129,5.07,77.803,60.0,95.0,,,
,,,,,3.873,3.55,4.57,,,,,,,3.993,3.62,4.29,4.499,4.15,4.69,78.499,73.0,83.0,,,
2019-02,2019,02,NORTE,ACRE,4.686,4.48,5.34,,,,4.009,3.69,4.55,4.523,4.08,4.84,4.389,4.09,4.95,80.014,73.0,90.0,,,
2019-02,2019,02,NORDESTE,ALAGOAS,4.343,3.87,5.189,,,,3.317,2.99,3.77,3.649,3.44,4.165,3.699,3.399,4.279,65.418,60.0,70.0,3.422,3.19,3.47
2019-02,2019,02,NORTE,AMAPA,3.794,3.47,4.49,,,,3.59,3.59,3.59,4.008,3.65,4.29,4.588,4.25,4.89,78.351,73.0,83.0,,,
2019-02,2019,02,NORTE,AMAZONAS,3.775,3.397,5.05,,,,3.293,3.05,3.95,3.581,3.359,4.0,3.682,3.399,4.15,72.64,64.0,90.0,3.182,3.15,3.199
2019-02,2019,02,NORDESTE,BAHIA,4.433,3.83,5.099,,,,3.352,2.83,4.299,3.443,3.13,4.3,3.544,3.23,4.59,62.585,50.0,83.0,3.099,2.99,3.35
2019-02,2019,02,NORDESTE,CEARA,4.247,3.842,4.799,,,,3.491,2.99,3.84,3.72,3.499,3.91,3.699,3.41,4.06,73.095,63.0,80.0,3.433,3.299,3.691
