referencia,ano,mes,regiao,gasolina_comum_preco_revenda_avg,gasolina_comum_preco_revenda_min,gasolina_comum_preco_revenda_max,gasolina_aditivada_preco_revenda_avg,gasolina_aditivada_preco_revenda_min,gasolina_aditivada_preco_revenda_max,etanol_hidratado_preco_revenda_avg,etanol_hidratado_preco_revenda_min,etanol_hidratado_preco_revenda_max,oleo_diesel_preco_revenda_avg,oleo_diesel_preco_revenda_min,oleo_diesel_preco_revenda_max,oleo_diesel_s10_preco_revenda_avg,oleo_diesel_s10_preco_revenda_min,oleo_diesel_s10_preco_revenda_max,gas_cozinha_glp_preco_revenda_avg,gas_cozinha_glp_preco_revenda_min,gas_cozinha_glp_preco_revenda_max,gas_natural_veicular_gnv_preco_revenda_avg,gas_natural_veicular_gnv_preco_revenda_min,gas_natural_veicular_gnv_preco_revenda_max
2019-10,2019,10,SUDESTE,4.389,3.629,5.799,,,,2.815,2.269,4.799,3.675,3.139,4.919,3.774,3.199,5.019,67.052,50.0,95.0,3.111,2.629,4.185
2019-10,2019,10,SUL,4.198,3.699,5.239,,,,2.971,2.49,4.999,3.533,3.159,4.349,3.612,3.16,4.284,69.664,55.0,90.0,3.176,2.699,3.89
2019-11,2019,11,CENTRO OESTE,4.415,3.944,5.05,,,,2.984,2.355,3.999,3.869,3.399,4.539,3.942,3.469,4.639,77.027,55.0,115.0,2.997,2.699,3.098
2019-11,2019,11,NORDESTE,4.467,3.929,5.11,,,,3.417,2.899,4.4,3.741,3.399,4.49,3.776,3.359,4.59,67.162,50.0,90.0,3.302,2.799,3.88
2019-11,2019,11,NORTE,4.519,3.79,5.69,,,,3.557,3.15,5.47,3.972,3.489,4.95,3.959,3.5,5.07,76.766,65.0,100.0,3.17,3.15,3.19
2019-11,2019,11,SUDESTE,4.419,3.649,5.799,,,,2.898,2.349,4.859,3.675,3.239,4.9,3.777,3.299,4.95,67.257,50.0,94.0,3.111,2.599,4.099
2019-11,2019,11,SUL,4.296,3.799,5.199,,,,3.065,2.63,4.999,3.549,3.17,4.184,3.642,3.19,4.689,70.0,54.0,90.0,3.219,2.699,4.149
2019-12,2019,12,CENTRO OESTE,4.569,3.999,5.25,,,,3.167,2.379,3.999,3.89,3.43,4.539,3.961,3.53,4.799,77.091,55.0,115.0,3.558,2.699,4.09
2019-12,2019,12,NORDESTE,4.571,4.074,5.11,,,,3.436,2.79,4.4,3.759,3.399,4.49,3.797,3.389,4.59,67.479,50.0,90.0,3.3,2.699,4.06
2019-12,2019,12,NORTE,4.506,3.79,5.69,,,,3.588,3.159,5.47,3.99,3.489,4.99,3.981,3.5,5.07,77.191,64.0,95.0,3.193,3.0,4.559
2019-12,2019,12,SUDESTE,4.542,3.699,5.859,,,,3.061,2.478,4.799,3.706,3.29,4.989,3.807,3.349,5.089,67.183,50.0,91.0,3.123,2.679,4.099
2019-12,2019,12,SUL,4.459,3.895,5.409,,,,3.213,2.75,4.999,3.57,3.249,4.214,3.664,3.29,4.499,70.209,54.0,90.0,3.235,2.699,4.149
2020-01,2020,01,CENTRO OESTE,4.603,4.099,5.25,,,,3.304,2.679,4.099,3.941,3.499,4.57,4.007,3.569,4.67,77.25,55.0,115.0,3.173,2.199,3.199
2020-01,2020,01,NORDESTE,4.601,4.079,5.21,,,,3.507,2.799,4.69,3.797,3.4,4.49,3.825,3.349,4.59,68.019,50.0,90.0,3.286,2.798,4.779
2020-01,2020,01,NORTE,4.569,3.85,5.69,,,,3.687,3.19,4.56,4.017,3.489,4.99,4.012,3.5,5.07,78.273,65.0,100.0,3.24,3.0,4.599
2020-01,2020,01,SUDESTE,4.6,3.799,5.899,,,,3.161,2.478,5.099,3.761,3.349,5.009,3.86,2.899,5.15,67.611,50.0,93.0,3.146,2.727,4.099
2020-01,2020,01,SUL,4.509,3.999,5.479,,,,3.295,2.94,4.999,3.63,3.29,4.314,3.72,3.269,4.414,70.752,54.0,95.0,3.27,2.749,4.149
2020-02,2020,02,CENTRO OESTE,4.571,4.059,5.25,,,,3.326,2.69,4.169,3.883,3.499,4.57,3.957,3.54,4.67,77.289,58.0,115.0,3.448,2.799,3.798
2020-02,2020,02,NORDESTE,4.542,3.979,5.21,,,,3.521,2.959,4.59,3.718,3.29,4.49,3.772,3.239,4.59,68.229,50.0,95.0,3.262,2.699,4.09
2020-02,2020,02,NORTE,4.629,3.67,5.69,,,,3.748,3.37,4.56,3.95,3.329,4.99,3.959,3.439,5.07,78.75,66.0,100.0,3.29,3.29,3.29
2020-02,2020,02,SUDESTE,4.571,3.85,5.899,,,,3.18,2.699,4.799,3.679,3.199,4.929,3.792,3.039,5.029,67.672,50.0,95.0,3.139,2.759,4.099
2020-02,2020,02,SUL,4.475,3.99,5.479,,,,3.333,2.97,4.999,3.561,3.149,4.314,3.656,3.2,4.68,71.04,54.0,95.0,3.299,2.749,4.149
2020-03,2020,03,CENTRO OESTE,4.489,3.829,5.1,,,,3.234,2.54,4.099,3.711,3.111,4.47,3.808,3.199,4.59,77.136,58.0,115.0,3.235,2.699,3.355
2020-03,2020,03,NORDESTE,4.466,3.843,5.46,,,,3.537,2.959,4.4,3.572,2.97,4.48,3.648,3.02,4.59,68.248,50.0,90.0,3.244,2.79,3.999
2020-03,2020,03,NORTE,4.55,3.23,5.69,,,,3.756,3.37,4.56,3.829,3.03,4.95,3.826,3.05,5.07,79.009,66.0,100.0,3.29,3.29,4.429
2020-03,2020,03,SUDESTE,4.48,3.549,5.889,,,,3.126,2.099,4.999,3.532,2.899,4.809,3.656,2.699,4.909,67.739,50.0,95.0,3.119,2.689,4.085
2020-03,2020,03,SUL,4.376,3.53,5.439,,,,3.29,2.53,4.999,3.445,2.89,4.199,3.544,2.94,4.499,70.978,58.0,95.0,3.323,2.749,4.149
2020-04,2020,04,CENTRO OESTE,3.984,3.359,4.95,,,,2.724,2.144,3.999,3.415,2.855,4.13,3.511,2.899,4.23,76.741,58.0,115.0,3.35,2.699,3.359
2020-04,2020,04,NORDESTE,4.106,3.379,5.21,,,,3.378,2.78,4.39,3.299,2.66,4.48,3.372,2.71,4.59,67.796,50.0,90.0,3.212,2.798,3.92
2020-04,2020,04,NORTE,4.201,2.92,5.69,,,,3.65,3.069,4.56,3.58,2.77,4.95,3.555,2.81,5.07,78.345,65.0,97.0,3.29,3.29,3.29
2020-04,2020,04,SUDESTE,4.092,3.199,5.889,,,,2.703,1.859,4.799,3.261,2.69,4.223,3.402,2.699,4.549,68.252,49.99,95.0,3.115,2.399,4.085
2020-04,2020,04,SUL,3.954,3.179,4.999,,,,2.851,2.259,4.999,3.139,2.453,3.999,3.242,2.465,4.499,70.659,55.0,94.8,3.323,2.749,4.149
2020-05,2020,05,CENTRO OESTE,3.758,3.279,4.699,,,,2.551,2.077,3.759,3.122,2.59,3.859,3.217,2.63,4.097,76.253,58.0,115.0,3.338,2.397,3.359
2020-05,2020,05,NORDESTE,3.824,3.159,5.11,,,,3.156,2.46,4.39,3.043,2.57,4.109,3.125,2.579,4.399,67.523,50.0,89.0,3.067,2.659,3.8
2020-05,2020,05,NORTE,4.002,2.87,5.69,,,,3.5,2.899,4.56,3.34,2.549,4.95,3.307,2.599,5.07,78.109,65.0,108.0,3.29,3.29,3.999
2020-05,2020,05,SUDESTE,3.863,2.918,5.309,,,,2.469,1.799,4.64,3.022,2.539,4.159,3.168,2.579,4.499,67.861,49.99,95.0,3.034,2.599,3.999
2020-05,2020,05,SUL,3.679,3.099,4.699,,,,2.57,2.16,4.999,2.864,2.459,3.746,2.969,2.489,3.999,70.316,58.0,94.8,3.335,2.799,3.94
2020-06,2020,06,CENTRO OESTE,3.94,3.299,4.6,,,,2.649,2.19,3.499,3.145,2.719,3.96,3.235,2.72,4.097,76.324,57.99,115.0,3.343,2.899,3.359
2020-06,2020,06,NORDESTE,4.03,3.354,5.11,,,,3.225,2.55,4.14,3.067,2.69,4.06,3.134,2.659,4.39,67.689,50.0,85.0,3.022,2.659,3.99
2020-06,2020,06,NORTE,4.065,2.99,5.69,,,,3.421,2.799,4.56,3.318,2.599,4.95,3.287,2.599,5.07,78.269,65.0,110.0,3.29,3.29,3.29
2020-06,2020,06,SUDESTE,3.975,3.199,5.495,,,,2.577,1.969,4.699,3.05,2.549,4.34,3.182,2.599,4.549,67.702,49.99,95.0,3.028,2.389,3.999
2020-06,2020,06,SUL,3.84,3.18,5.131,,,,2.72,2.19,4.999,2.914,2.49,3.699,2.997,2.53,4.198,70.605,57.0,95.0,3.33,2.749,3.94
2020-07,2020,07,CENTRO OESTE,4.125,3.499,4.71,,,,2.664,2.199,3.499,3.348,2.888,4.16,3.433,2.899,4.26,76.786,57.99,115.0,3.333,2.0,3.629
2020-07,2020,07,NORDESTE,4.241,3.499,5.21,,,,3.323,2.699,4.79,3.287,2.777,4.199,3.335,2.696,4.399,68.229,50.0,85.0,3.021,2.658,3.99
2020-07,2020,07,NORTE,4.167,3.26,5.69,,,,3.44,2.799,4.56,3.465,2.699,4.95,3.451,2.699,5.07,79.107,67.0,110.0,3.29,3.29,3.29
2020-07,2020,07,SUDESTE,4.116,3.259,5.549,,,,2.661,2.099,4.699,3.223,2.69,4.485,3.329,2.749,4.699,67.827,49.9,95.0,2.995,2.389,3.999
2020-07,2020,07,SUL,4.087,3.35,5.099,,,,2.906,2.38,4.999,3.112,2.54,3.959,3.189,2.58,4.299,71.117,57.0,95.9,3.324,2.749,3.94
2020-08,2020,08,CENTRO OESTE,4.297,3.799,4.807,,,,2.764,2.379,3.599,3.489,3.06,4.2,3.568,3.14,4.3,76.495,58.0,115.0,3.342,2.0,3.359
2020-08,2020,08,NORDESTE,4.355,3.699,5.11,,,,3.311,2.789,4.79,3.391,2.86,4.199,3.437,2.944,4.299,68.19,50.0,85.0,2.927,2.49,3.99
2020-08,2020,08,NORTE,4.225,3.37,5.69,,,,3.409,2.98,4.859,3.574,3.09,4.95,3.589,3.099,5.07,79.423,60.0,110.0,3.39,3.39,3.39
2020-08,2020,08,SUDESTE,4.207,3.379,5.549,,,,2.684,2.079,4.94,3.322,2.729,4.86,3.42,2.899,4.92,67.865,49.9,95.0,2.968,2.349,4.099
2020-08,2020,08,SUL,4.14,3.456,5.104,,,,2.907,2.399,4.799,3.224,2.759,3.919,3.291,2.79,4.299,71.245,57.0,95.0,3.296,2.747,3.94
2020-10,2020,10,CENTRO OESTE,4.602,4.139,4.99,4.696,4.139,5.22,3.13,2.699,3.599,3.586,2.879,4.069,3.675,3.319,4.139,77.099,59.9,105.0,3.359,2.899,3.67
2020-10,2020,10,NORDESTE,4.342,3.87,4.899,4.436,3.89,4.999,3.336,2.849,3.99,3.42,3.15,4.099,3.529,3.179,4.299,70.137,50.0,88.0,2.799,2.19,3.719
2020-10,2020,10,NORTE,4.404,3.64,5.099,4.637,3.89,5.299,3.555,2.99,4.169,3.588,3.219,4.65,3.798,3.219,4.69,79.861,69.0,95.0,3.39,3.39,3.39
2020-10,2020,10,SUDESTE,4.352,3.649,5.199,4.574,3.789,5.999,2.927,2.499,4.399,3.458,3.069,3.799,3.597,3.097,4.399,69.915,58.99,82.9,2.799,2.399,3.059
2020-10,2020,10,SUL,4.255,3.849,4.699,4.408,3.849,4.999,3.099,2.849,4.499,3.326,3.098,3.499,3.451,3.079,4.599,72.205,63.0,85.0,3.233,2.799,3.699
2020-11,2020,11,CENTRO OESTE,4.582,4.199,4.99,4.672,3.95,5.22,3.171,2.745,3.755,3.628,3.24,4.099,3.711,3.09,4.199,78.619,59.9,110.0,3.389,2.699,3.559
2020-11,2020,11,NORDESTE,4.45,3.86,4.999,4.617,3.88,5.199,3.458,2.91,3.999,3.516,3.13,4.149,3.575,3.18,4.399,71.786,57.49,88.0,3.072,2.29,3.79
2020-11,2020,11,NORTE,4.371,3.59,5.19,4.597,3.69,5.299,3.579,2.979,4.299,3.625,3.219,4.65,3.814,3.219,4.7,81.275,70.0,99.0,3.39,3.39,3.39
2020-11,2020,11,SUDESTE,4.371,3.679,5.349,4.548,3.789,5.999,3.028,2.499,4.969,3.502,2.949,5.09,3.602,3.089,5.221,71.114,53.0,90.0,2.814,2.349,3.499
2020-11,2020,11,SUL,4.357,3.87,5.499,4.525,3.89,5.579,3.243,2.95,5.149,3.417,3.059,4.099,3.48,2.989,4.599,74.957,54.0,89.0,3.196,2.74,3.94
2020-12,2020,12,CENTRO OESTE,4.639,4.279,4.999,4.738,4.279,5.289,3.306,2.899,3.899,3.731,3.38,4.329,3.798,3.49,4.389,80.491,64.99,110.0,3.51,2.699,3.559
2020-12,2020,12,NORDESTE,4.594,3.99,5.107,4.71,3.99,5.209,3.555,3.15,4.099,3.646,3.27,4.249,3.695,3.179,4.849,72.968,59.49,90.0,3.138,2.7,3.79
2020-12,2020,12,NORTE,4.491,3.65,5.31,4.706,3.95,5.319,3.667,3.259,4.299,3.779,3.35,4.8,3.897,3.39,4.949,83.44,70.0,102.0,3.39,3.39,3.39
2020-12,2020,12,SUDESTE,4.425,3.699,5.399,4.593,3.789,5.999,3.101,2.299,4.899,3.579,3.099,4.449,3.672,3.099,5.379,72.992,58.99,90.0,3.024,2.389,3.689
2020-12,2020,12,SUL,4.389,3.879,5.499,4.558,3.899,5.659,3.231,2.94,5.149,3.478,3.09,4.199,3.52,3.159,4.599,75.761,63.0,90.0,3.169,2.749,3.94
2021-01,2021,01,CENTRO OESTE,4.743,4.299,5.199,4.828,4.369,5.459,3.288,2.949,4.099,3.802,3.54,4.119,3.877,3.399,4.297,82.675,67.0,105.0,3.516,2.699,3.559
2021-01,2021,01,NORDESTE,4.729,4.379,5.3,4.863,3.525,5.5,3.67,3.279,4.63,3.758,3.29,4.399,3.772,3.34,4.99,75.214,59.99,97.0,3.125,2.75,3.719
2021-01,2021,01,NORTE,4.708,3.82,5.95,4.885,4.05,5.95,3.724,3.259,4.3,3.874,3.379,5.25,4.015,3.579,5.3,85.808,75.0,105.0,3.49,3.49,3.49
2021-01,2021,01,SUDESTE,4.547,3.099,5.579,4.713,3.889,5.999,3.147,2.479,4.799,3.67,3.199,4.499,3.769,3.259,4.847,74.678,59.99,94.9,3.075,2.499,3.849
2021-01,2021,01,SUL,4.543,3.999,5.659,4.708,4.06,6.998,3.268,2.95,5.295,3.563,3.199,4.42,3.63,3.239,4.79,78.666,59.99,98.0,3.623,2.74,4.579
2021-02,2021,02,CENTRO OESTE,5.046,4.379,5.659,5.152,4.477,5.859,3.454,2.949,4.259,4.029,3.589,4.559,4.098,3.64,5.199,84.914,69.0,110.0,3.518,2.699,3.699
2021-02,2021,02,NORDESTE,5.056,3.99,5.899,5.191,4.29,5.999,3.921,3.418,4.899,3.992,3.45,4.85,4.015,3.46,4.99,78.345,58.0,100.0,3.179,2.75,3.799
2021-02,2021,02,NORTE,5.045,4.05,6.35,5.206,4.15,6.35,3.913,3.39,4.69,4.201,3.289,5.85,4.212,3.697,5.89,90.292,78.0,106.0,3.564,3.49,3.66
2021-02,2021,02,SUDESTE,4.87,3.89,6.099,5.035,3.599,6.999,3.354,2.05,5.399,3.927,3.349,4.819,4.001,3.199,5.199,77.198,60.0,100.0,3.059,2.379,3.999
2021-02,2021,02,SUL,4.894,4.249,6.169,5.058,4.299,6.249,3.511,2.99,5.499,3.805,3.33,4.756,3.855,3.24,4.899,81.269,65.0,105.0,3.693,2.759,4.049
2021-03,2021,03,CENTRO OESTE,5.639,4.8,6.299,5.735,4.999,6.599,4.107,3.348,5.099,4.408,3.496,4.947,4.479,3.99,4.997,88.708,69.9,120.0,3.553,2.749,3.809
2021-03,2021,03,NORDESTE,5.502,4.39,6.499,5.672,4.949,6.999,4.458,3.679,5.199,4.314,3.79,6.01,4.335,3.87,5.69,81.953,64.0,100.0,3.203,2.85,4.46
2021-03,2021,03,NORTE,5.485,4.48,6.7,5.684,4.8,6.7,4.461,3.89,5.98,4.486,3.95,5.89,4.465,3.959,5.89,93.026,80.0,113.0,3.792,3.59,4.39
2021-03,2021,03,SUDESTE,5.469,4.279,6.699,5.638,4.599,7.299,3.964,2.859,6.299,4.214,3.599,5.1,4.301,3.59,5.249,80.942,55.99,110.0,3.152,2.399,4.493
2021-03,2021,03,SUL,5.418,4.29,6.699,5.582,4.74,6.899,4.116,3.29,6.578,4.083,3.399,5.104,4.137,3.699,5.282,83.824,67.0,110.0,3.684,3.199,4.149
2021-04,2021,04,CENTRO OESTE,5.612,4.955,6.099,5.712,4.977,6.359,3.888,3.059,4.999,4.359,3.889,4.799,4.438,3.99,4.999,89.952,72.99,120.0,3.533,2.749,3.809
2021-04,2021,04,NORDESTE,5.4,4.85,6.299,5.576,4.69,6.999,4.36,3.86,5.449,4.221,3.77,5.099,4.26,3.799,5.099,83.52,66.0,100.0,3.202,2.696,4.21
2021-04,2021,04,NORTE,5.515,4.68,6.89,5.71,4.899,6.89,4.469,3.989,6.18,4.42,3.799,5.78,4.431,3.799,5.78,94.525,80.0,115.0,3.66,3.66,4.59
2021-04,2021,04,SUDESTE,5.492,3.899,6.599,5.657,3.457,6.999,3.74,2.379,6.099,4.174,3.599,5.299,4.254,3.769,5.199,83.029,64.0,110.0,3.152,2.499,4.598
2021-04,2021,04,SUL,5.322,4.64,6.663,5.505,4.64,6.767,3.884,3.399,6.259,4.047,3.739,5.899,4.102,3.699,5.299,86.114,72.9,110.0,3.774,3.199,4.499
2021-05,2021,05,CENTRO OESTE,5.772,5.075,6.249,5.874,4.599,6.459,4.27,3.499,5.699,4.614,3.999,5.839,4.679,4.11,5.595,91.484,72.99,125.0,4.115,2.749,4.197
2021-05,2021,05,NORDESTE,5.618,4.59,6.399,5.783,4.97,6.399,4.737,3.99,5.697,4.477,3.78,5.291,4.532,3.92,5.499,83.978,65.0,105.0,3.797,2.89,5.06
2021-05,2021,05,NORTE,5.541,4.78,6.89,5.74,4.85,6.9,4.613,3.979,6.18,4.638,3.989,6.13,4.647,3.99,6.13,95.092,80.0,120.0,3.724,3.59,3.79
2021-05,2021,05,SUDESTE,5.608,4.199,6.997,5.779,4.829,6.999,4.177,3.199,6.059,4.453,3.099,5.399,4.523,3.299,5.799,83.094,64.99,110.0,3.828,2.599,5.399
2021-05,2021,05,SUL,5.532,4.38,6.839,5.703,4.69,6.939,4.344,3.499,6.595,4.331,3.399,5.489,4.376,3.799,5.599,86.37,68.0,110.0,3.904,3.199,4.709
2021-06,2021,06,CENTRO OESTE,5.808,4.398,6.51,5.895,5.399,6.59,4.346,3.739,5.799,4.645,4.099,5.32,4.714,4.275,6.29,93.004,72.99,130.0,4.092,2.749,4.12
2021-06,2021,06,NORDESTE,5.767,4.59,6.399,5.914,5.299,6.83,4.997,4.09,5.999,4.574,3.78,5.299,4.611,2.805,5.6,85.911,58.0,105.0,3.841,3.43,4.87
2021-06,2021,06,NORTE,5.598,4.85,6.89,5.795,4.89,6.89,4.796,4.09,6.18,4.686,4.039,6.1,4.7,4.039,6.13,96.689,80.0,120.0,3.79,3.79,3.79
2021-06,2021,06,SUDESTE,5.667,4.699,6.799,5.821,4.199,6.999,4.278,3.097,6.289,4.489,3.999,5.5,4.56,3.999,6.349,85.351,64.99,110.0,3.876,2.779,5.488
2021-06,2021,06,SUL,5.619,5.099,6.839,5.782,4.299,6.936,4.418,3.98,6.999,4.332,3.099,5.119,4.387,3.99,5.299,88.661,65.0,110.0,3.926,3.199,4.835
2021-07,2021,07,CENTRO OESTE,5.98,5.399,6.65,6.079,5.555,6.75,4.362,3.669,5.999,4.746,4.089,6.398,4.828,4.089,6.199,97.466,74.9,130.0,4.079,2.749,4.099
2021-07,2021,07,NORDESTE,5.904,4.99,6.599,6.048,5.369,6.899,5.073,3.999,5.99,4.666,3.899,5.499,4.694,4.099,5.899,90.13,65.0,110.0,3.866,3.43,5.06
2021-07,2021,07,NORTE,5.825,4.87,6.99,5.998,4.69,6.98,4.948,4.39,6.54,4.838,4.099,6.18,4.825,4.099,6.2,101.003,75.0,125.0,3.79,3.79,3.79
2021-07,2021,07,SUDESTE,5.749,4.549,6.96,5.903,4.859,6.999,4.211,3.189,6.799,4.548,3.999,5.999,4.618,4.089,5.999,89.971,64.99,115.0,3.85,2.899,5.649
2021-07,2021,07,SUL,5.718,5.049,6.999,5.896,5.139,7.097,4.385,3.949,6.999,4.408,3.889,5.8,4.454,3.899,5.589,93.424,65.0,118.0,4.338,3.349,4.699
2021-08,2021,08,CENTRO OESTE,6.174,5.419,6.991,6.289,5.639,7.079,4.551,3.849,5.729,4.76,4.098,6.249,4.827,4.005,6.249,99.274,79.9,130.0,4.304,2.749,4.399
2021-08,2021,08,NORDESTE,5.978,5.085,6.979,6.108,4.799,6.997,5.152,4.3,5.999,4.684,3.78,5.649,4.72,4.34,6.399,91.487,74.0,110.0,3.964,3.49,5.009
2021-08,2021,08,NORTE,5.939,5.01,7.13,6.1,4.95,7.13,5.048,4.09,6.43,4.841,4.259,6.35,4.839,4.259,6.23,102.977,85.0,130.0,3.99,3.99,3.99
2021-08,2021,08,SUDESTE,5.881,4.599,7.059,6.041,4.999,7.987,4.361,3.449,6.799,4.577,4.009,5.99,4.646,4.009,5.899,91.391,69.0,120.0,3.931,2.899,5.689
2021-08,2021,08,SUL,5.863,5.199,7.219,6.018,5.159,7.329,4.636,3.999,6.999,4.437,4.066,5.996,4.484,4.043,5.999,95.118,65.99,118.0,4.482,3.966,5.099
2021-09,2021,09,CENTRO OESTE,6.258,5.149,6.899,6.366,5.099,7.22,4.736,4.197,5.899,4.884,4.39,6.199,4.941,4.389,6.49,103.64,79.9,135.0,4.592,2.849,4.849
2021-09,2021,09,NORDESTE,6.106,5.15,6.999,6.225,5.489,6.999,5.257,4.349,6.3,4.798,3.89,5.899,4.814,4.229,5.899,95.324,77.99,115.0,4.062,3.559,4.849
2021-09,2021,09,NORTE,6.076,5.11,7.13,6.248,5.27,7.13,5.217,4.659,6.43,5.015,4.459,6.48,4.981,4.29,6.2,105.522,80.0,130.0,3.99,3.99,3.99
2021-09,2021,09,SUDESTE,6.041,5.049,7.199,6.197,5.289,7.987,4.604,3.799,6.799,4.686,4.199,5.699,4.746,4.009,6.449,96.05,70.0,125.9,4.01,3.299,5.799
2021-09,2021,09,SUL,6.03,5.379,7.236,6.193,5.099,7.379,4.854,4.339,7.199,4.534,3.699,5.949,4.577,4.099,6.369,100.271,80.0,135.0,4.633,3.969,5.099
2021-10,2021,10,CENTRO OESTE,6.528,5.697,7.299,6.64,5.872,7.629,4.92,4.269,6.099,5.206,4.478,6.29,5.269,4.049,6.429,106.887,85.0,135.0,4.358,2.849,4.399
2021-10,2021,10,NORDESTE,6.392,5.399,7.439,6.515,5.69,7.699,5.277,4.399,6.959,5.146,3.89,6.392,5.175,4.22,6.799,98.357,76.0,120.0,4.094,3.279,5.01
2021-10,2021,10,NORTE,6.288,5.2,7.3,6.459,5.52,7.479,5.293,4.659,7.08,5.213,4.559,6.42,5.277,4.69,6.42,107.842,88.0,135.0,3.99,3.99,3.99
2021-10,2021,10,SUDESTE,6.295,5.149,7.649,6.453,4.799,7.999,4.807,4.09,7.138,4.995,4.349,6.14,5.057,4.099,6.299,99.032,74.0,130.0,4.016,3.369,5.949
2021-10,2021,10,SUL,6.304,4.69,7.889,6.478,4.69,7.999,5.05,4.55,7.399,4.854,4.049,5.899,4.893,4.369,5.999,103.773,78.99,135.0,4.626,4.099,5.099
2021-11,2021,11,CENTRO OESTE,6.962,6.09,7.5,7.086,6.199,7.999,5.383,4.699,6.799,5.542,4.929,6.467,5.657,4.99,6.639,109.648,84.99,140.0,4.506,2.849,4.589
2021-11,2021,11,NORDESTE,6.776,5.63,7.439,6.915,6.294,7.699,5.473,4.79,6.974,5.479,4.07,6.37,5.532,4.459,6.39,100.058,77.0,120.0,4.275,3.69,5.499
2021-11,2021,11,NORTE,6.685,5.69,7.6,6.864,6.12,7.86,5.666,5.099,7.599,5.576,4.559,6.7,5.611,4.75,6.8,110.209,85.0,135.0,4.14,3.99,4.19
2021-11,2021,11,SUDESTE,6.691,5.259,7.999,6.852,5.397,8.99,5.333,4.099,7.739,5.301,4.119,6.55,5.383,4.349,6.65,100.267,75.0,130.0,4.208,3.469,6.699
2021-11,2021,11,SUL,6.728,5.389,7.999,6.904,5.879,8.118,5.532,4.819,7.899,5.188,4.799,6.549,5.257,4.099,6.559,105.577,85.0,139.0,4.616,4.099,5.449
2021-12,2021,12,CENTRO OESTE,6.762,6.19,7.52,6.878,5.497,7.829,5.043,4.397,6.719,5.502,4.87,6.599,5.599,4.97,6.459,109.802,84.99,140.0,4.483,3.179,4.589
2021-12,2021,12,NORDESTE,6.704,5.69,7.49,6.852,5.739,8.99,5.42,4.54,6.698,5.467,4.07,6.299,5.52,4.969,6.959,99.572,77.99,120.0,4.313,3.79,5.19
2021-12,2021,12,NORTE,6.684,5.583,7.6,6.857,6.12,7.699,5.74,5.159,7.2,5.617,5.05,6.85,5.624,4.99,6.85,111.004,87.0,135.0,4.19,4.19,4.19
2021-12,2021,12,SUDESTE,6.638,5.299,7.909,6.801,5.599,8.499,5.099,3.997,7.739,5.277,4.119,6.986,5.358,4.499,6.65,100.195,78.0,130.0,4.264,3.369,6.199
2021-12,2021,12,SUL,6.641,5.82,7.962,6.818,5.299,8.099,5.323,4.599,7.899,5.183,4.799,6.199,5.245,4.599,6.514,105.442,81.9,139.0,4.622,4.099,5.099
2022-01,2022,01,CENTRO OESTE,6.769,6.178,7.499,6.888,6.19,7.829,4.993,4.37,6.699,5.646,4.999,6.65,5.74,4.889,6.7,109.925,89.0,140.0,4.45,3.179,4.499
2022-01,2022,01,NORDESTE,6.681,6.009,7.54,6.841,5.99,7.889,5.356,4.69,6.63,5.618,4.07,6.499,5.63,4.969,6.59,99.557,79.99,126.0,4.327,3.79,5.59
2022-01,2022,01,NORTE,6.695,5.77,7.6,6.871,6.09,7.779,5.715,5.169,7.12,5.737,5.05,6.85,5.744,4.99,6.9,111.672,90.0,135.0,4.31,4.19,4.39
2022-01,2022,01,SUDESTE,6.645,5.489,8.029,6.814,5.789,8.699,4.983,4.099,7.359,5.442,4.599,6.905,5.517,4.54,7.005,100.411,78.0,130.0,4.293,3.859,6.199
2022-01,2022,01,SUL,6.482,5.569,7.66,6.626,5.699,7.999,5.203,4.669,7.797,5.328,4.159,6.599,5.383,4.799,6.365,105.064,84.9,135.0,5.184,4.009,6.299
2022-02,2022,02,CENTRO OESTE,6.659,5.79,7.749,6.776,5.89,7.77,4.687,3.949,6.099,5.713,4.349,6.7,5.798,5.299,6.799,109.273,89.0,140.0,5.599,3.179,6.821
2022-02,2022,02,NORDESTE,6.654,5.59,7.75,6.822,5.699,7.92,5.231,4.599,7.05,5.724,5.17,6.78,5.728,4.99,6.729,100.704,79.99,125.0,4.337,3.694,5.52
2022-02,2022,02,NORTE,6.685,5.75,7.6,6.87,6.09,7.679,5.649,4.9,7.2,5.813,5.25,6.85,5.819,4.99,6.9,111.917,90.0,135.0,4.39,4.39,4.39
2022-02,2022,02,SUDESTE,6.621,5.579,7.999,6.795,5.849,8.699,4.656,3.77,7.29,5.543,4.599,6.985,5.615,4.649,7.085,99.949,78.0,130.0,4.511,3.599,6.549
2022-02,2022,02,SUL,6.44,5.699,7.66,6.563,5.769,7.81,5.02,4.289,7.699,5.43,4.89,6.899,5.488,4.369,6.95,104.996,84.0,136.0,5.515,4.199,5.999
2022-03,2022,03,CENTRO OESTE,7.04,5.95,7.999,7.157,5.977,8.299,4.812,3.929,6.099,6.397,4.999,7.979,6.514,5.279,7.999,116.05,86.99,160.0,5.684,3.179,6.821
2022-03,2022,03,NORDESTE,7.196,6.049,8.949,7.355,6.18,8.949,5.443,4.399,7.05,6.526,5.09,7.98,6.535,5.129,7.989,106.934,79.99,139.0,4.325,3.89,5.34
